CouchBase;Memcached;Mongo;Orient;Redis;Riak;Funkcja;CouchBase;Memcached;Mongo;Orient;Redis;Riak
550;25340;130;11490;1040;2650;;;;;;;
690;25380;1290;14700;1050;2610;;;;;;;
750;25320;510;6620;1060;2710;;;;;;;
660;25480;490;9260;1260;3340;;;;;;;
350;25380;200;14800;1060;2860;;;;;;;
530;25660;70;14400;1080;2870;;;;;;;
660;25410;80;10830;1000;2770;;;;;;;
480;25250;810;16790;1050;2750;;;;;;;
650;25850;120;16560;1010;2530;;;;;;;
430;25210;60;13840;990;3200;;;;;;;
670;25370;80;14030;1040;2820;;;;;;;
820;25420;400;9110;1020;2530;;;;;;;
880;26920;710;13210;1050;2660;;;;;;;
600;26010;420;6570;1030;2390;;;;;;;
570;26110;470;16050;1030;2850;;;;;;;
570;25590;390;11320;1020;3170;;;;;;;
270;25500;450;13850;1110;2810;;;;;;;
260;25830;490;8790;1030;2390;;;;;;;
400;25490;750;10470;1040;2760;;;;;;;
470;25270;660;10450;1040;2850;;;;;;;
400;25920;610;11660;1020;2690;;;;;;;
320;25220;770;13060;1010;2790;;;;;;;
500;27450;410;28090;1030;2860;;;;;;;
500;25530;380;14370;1030;2920;;;;;;;
350;25090;90;8690;1020;2800;;;;;;;
240;25640;60;11610;1050;3050;;;;;;;
610;25280;160;14200;1050;3000;;;;;;;
400;25320;400;9630;1050;2500;;;;;;;
740;25540;1040;7620;1030;2410;;;;;;;
750;25280;100;10260;1070;2560;;;;;;;
530;25430;80;10740;1050;2760;;;;;;;
660;25850;200;14270;1040;2620;;;;;;;
670;25620;190;13590;1040;3130;;;;;;;
420;25450;140;22550;1020;3110;;;;;;;
410;25470;430;13580;1120;3050;;;;;;;
470;25560;400;11570;1010;3030;;;;;;;
440;25790;520;9960;1080;2940;;;;;;;
600;25640;470;15640;1060;2550;;;;;;;
680;25050;800;16000;1050;2740;;;;;;;
600;25380;460;15050;1120;3030;;;;;;;
290;25310;480;10270;1030;3050;;;;;;;
680;25360;1200;8790;1160;3360;;;;;;;
710;25100;160;15620;1070;2910;;;;;;;
430;25550;1070;7300;890;2580;;;;;;;
430;25820;740;11380;1190;3350;;;;;;;
390;25330;130;16430;1020;3100;;;;;;;
580;25270;120;15250;1040;3710;;;;;;;
550;25370;550;11300;1020;3290;;;;;;;
410;25420;150;9770;1020;4350;;;;;;;
720;25590;250;8030;1190;3520;;;;;;;
520;25220;90;11080;1090;3280;;;;;;;
610;25690;260;15420;1040;4290;;;;;;;
620;25150;230;9400;1090;3890;;;;;;;
420;25280;490;8270;1050;2930;;;;;;;
90;25790;220;11710;1040;2960;;;;;;;
60;25220;170;5370;1030;3800;;;;;;;
690;25350;410;13320;1050;5660;;;;;;;
590;25190;470;20320;1060;3000;;;;;;;
300;28080;970;12080;1030;2430;;;;;;;
140;26300;480;10860;1030;2860;;;;;;;
440;29380;500;14620;1290;3410;;;;;;;
120;25390;250;15200;1070;3420;;;;;;;
230;25160;130;9410;1120;4160;;;;;;;
410;25560;180;12620;1130;7810;;;;;;;
240;25550;50;14710;1290;3600;;;;;;;
160;25340;170;12560;970;4050;;;;;;;
220;25490;360;13180;930;14060;;;;;;;
200;25380;120;11860;870;4270;;;;;;;
360;25760;290;9130;1000;2960;;;;;;;
480;25640;130;10350;980;2800;;;;;;;
460;25470;90;13260;930;2780;;;;;;;
560;25450;80;12680;1180;2940;;;;;;;
330;25540;160;15560;1040;5370;;;;;;;
330;25310;120;7060;1030;2540;;;;;;;
390;25120;170;12200;1020;2510;;;;;;;
130;25670;120;8360;1070;2800;;;;;;;
230;25830;130;8750;1000;2890;;;;;;;
10;25320;520;12250;940;2890;;;;;;;
430;25550;480;6880;940;3150;;;;;;;
480;25360;350;9620;940;3610;;;;;;;
320;25250;450;11120;970;2730;;;;;;;
330;25330;690;14060;920;2750;;;;;;;
210;25630;380;15520;980;2760;;;;;;;
170;25590;500;14600;970;2840;;;;;;;
550;25090;1030;13250;960;3080;;;;;;;
390;25090;410;11070;960;2730;;;;;;;
430;25230;160;11140;900;2700;;;;;;;
270;25500;70;14640;1280;2610;;;;;;;
150;25060;90;16380;1050;2790;;;;;;;
250;25190;100;11940;1100;2870;;;;;;;
170;25150;50;9370;970;2890;;;;;;;
60;25320;290;15530;1020;2780;;;;;;;
390;25300;270;8190;890;2630;;;;;;;
220;25470;680;8560;960;2680;;;;;;;
260;26040;350;8510;910;2600;;;;;;;
150;25450;460;11180;950;3010;;;;;;;
220;25300;390;9980;990;2890;;;;;;;
420;25540;940;11180;1060;2930;;;;;;;
670;25960;650;13080;1040;2610;;;;;;;
400;28370;370;9000;1030;3380;;;;;;;
200;25670;750;7450;990;3290;;;;;;;
580;25200;460;12120;1070;3430;;;;;;;
760;26450;460;12450;1090;5070;;;;;;;
510;26910;230;12590;1050;2850;;;;;;;
440;26000;130;9350;1050;2890;;;;;;;
510;26570;100;13140;1040;2920;;;;;;;
520;25560;160;14910;980;2760;;;;;;;
120;25400;130;13650;1040;2910;;;;;;;
200;25530;130;12170;1020;2620;;;;;;;
400;25650;30;11410;1050;2710;;;;;;;
150;25500;180;8920;1110;2560;;;;;;;
490;25660;2010;7960;1140;2540;;;;;;;
100;25310;160;8580;1110;2780;;;;;;;
240;25290;1320;12060;1130;2770;;;;;;;
230;25260;410;19910;1140;2830;;;;;;;
120;25770;760;7800;1020;2480;;;;;;;
190;25920;570;8330;970;2540;;;;;;;
220;25280;660;9390;1150;2580;;;;;;;
270;25170;760;9720;1050;2730;;;;;;;
700;25240;430;11520;1140;3330;;;;;;;
200;26090;490;14980;1050;2680;;;;;;;
170;25550;450;14260;1030;2720;;;;;;;
200;25890;410;14590;920;2580;;;;;;;
150;25670;340;9010;1110;2700;;;;;;;
90;25630;490;9390;1440;2640;;;;;;;
110;26120;430;9160;1190;2660;;;;;;;
60;25400;1400;7060;1080;3060;;;;;;;
70;25550;1360;8600;1100;2760;;;;;;;
260;25320;1980;9900;920;2470;;;;;;;
10;25480;380;15140;910;2400;;;;;;;
360;25320;420;10520;880;2770;;;;;;;
400;25230;990;9990;1070;2650;;;;;;;
440;25430;1430;5840;1040;2930;;;;;;;
440;25140;1950;7140;1240;3260;;;;;;;
390;25250;1440;6840;1060;3110;;;;;;;
370;25480;480;8370;1060;2660;;;;;;;
380;25190;700;12710;1390;2750;;;;;;;
410;27350;490;10830;890;3470;;;;;;;
490;25500;520;12460;1020;2830;;;;;;;
420;25430;400;11570;990;3070;;;;;;;
390;25580;440;8500;930;3160;;;;;;;
320;25180;950;9720;940;2950;;;;;;;
380;25100;110;14000;980;2520;;;;;;;
370;25300;100;14060;910;2790;;;;;;;
240;25180;300;6820;1100;3130;;;;;;;
150;25810;850;7660;920;2590;;;;;;;
150;25170;110;7910;970;2450;;;;;;;
280;25420;460;14410;990;2300;;;;;;;
390;25260;130;9680;940;2390;;;;;;;
390;28340;420;8790;1140;3020;;;;;;;
280;25390;560;14810;1090;2970;;;;;;;
150;27600;620;10500;990;3060;;;;;;;
100;25800;310;6560;1050;2440;;;;;;;
40;25560;350;4010;930;3010;;;;;;;
310;25720;800;2350;960;2750;;;;;;;
240;25550;500;3080;960;2820;;;;;;;
180;25630;770;3270;1020;2970;;;;;;;
340;25570;440;3270;1020;3340;;;;;;;
650;25460;740;2510;1050;2890;;;;;;;
330;25320;510;3270;1060;2850;;;;;;;
480;25770;840;3600;1030;2770;;;;;;;
190;25540;450;6200;1060;2930;;;;;;;
210;25470;280;6470;1120;2910;;;;;;;
370;25720;380;4780;1050;2910;;;;;;;
130;25580;740;5080;1040;2840;;;;;;;
170;25340;410;3430;1070;2660;;;;;;;
40;25760;970;2760;1060;2720;;;;;;;
60;25570;930;2990;1170;2680;;;;;;;
440;25580;410;7560;1050;2840;;;;;;;
200;25440;460;5130;1030;2970;;;;;;;
50;25110;340;3820;1010;3120;;;;;;;
280;25380;440;5730;1030;3010;;;;;;;
220;25520;380;9960;1060;2720;;;;;;;
380;25530;560;9450;1040;2930;;;;;;;
270;25590;770;8050;1040;2670;;;;;;;
550;28070;390;8080;1000;3090;;;;;;;
300;25490;450;4670;1060;2730;;;;;;;
120;25380;470;9540;1020;2800;;;;;;;
330;25370;470;8050;1310;2730;;;;;;;
480;25170;390;8430;1080;2790;;;;;;;
380;25640;400;10900;1220;2670;;;;;;;
330;25550;320;10350;1100;2620;;;;;;;
300;25330;870;4290;1190;3040;;;;;;;
260;25490;510;3330;1100;2850;;;;;;;
390;25290;370;3100;1020;2740;;;;;;;
320;25270;390;8550;1030;2930;;;;;;;
330;25490;730;12160;1050;3890;;;;;;;
180;25420;340;5150;1040;2730;;;;;;;
260;25750;510;6760;1020;2750;;;;;;;
280;25380;270;7810;940;3310;;;;;;;
570;25180;630;2930;940;3080;;;;;;;
210;25780;690;2500;950;2700;;;;;;;
290;25570;660;2670;970;2300;;;;;;;
670;25490;610;5100;1060;2530;;;;;;;
390;26990;480;8400;920;2950;;;;;;;
470;26190;150;8910;970;2810;;;;;;;
170;26660;1190;8340;1060;2950;;;;;;;
420;25550;380;8610;1090;2980;;;;;;;
300;25770;740;8970;1030;2890;;;;;;;
240;26430;410;8660;1030;2860;;;;;;;
180;25700;1380;8810;910;3030;;;;;;;
310;25300;850;10040;930;2770;;;;;;;
40;25370;820;9460;930;3940;;;;;;;
80;25470;500;9340;1000;2870;;;;;;;
160;25240;1160;8290;1060;2830;;;;;;;
220;25070;940;5310;1090;2930;;;;;;;
510;25420;180;3200;1300;3000;;;;;;;
240;25110;240;6580;1030;2750;;;;;;;
320;24940;170;9640;1090;2640;;;;;;;
130;25180;180;8770;1090;2700;;;;;;;
100;25330;220;8640;1080;3030;;;;;;;
140;25420;1150;8270;1020;2910;;;;;;;
300;25130;190;8530;1080;2830;;;;;;;
340;26580;700;8350;1040;2650;;;;;;;
250;25810;560;8460;1030;2560;;;;;;;
240;25330;70;8140;1090;2750;;;;;;;
130;25620;610;8720;1070;2510;;;;;;;
200;25320;290;8040;950;3250;;;;;;;
370;25200;980;7520;940;2940;;;;;;;
10;25800;440;8350;940;2810;;;;;;;
120;25040;450;10470;930;2730;;;;;;;
190;25200;740;7600;930;2820;;;;;;;
10;25470;770;8960;1220;2670;;;;;;;
70;25100;1810;8220;1080;2470;;;;;;;
440;25330;1220;8400;1080;3220;;;;;;;
40;25460;1780;4800;1070;3100;;;;;;;
190;25170;1590;2720;980;3310;;;;;;;
330;25110;450;3400;1200;3470;;;;;;;
160;25140;300;7990;1030;2980;;;;;;;
140;25210;1040;9580;1040;2780;;;;;;;
160;25020;1760;9330;1050;2790;;;;;;;
460;25370;80;8990;1050;2920;;;;;;;
230;25270;740;10960;1020;2860;;;;;;;
530;24980;120;8480;1040;2850;;;;;;;
560;25190;1020;8580;1080;2900;;;;;;;
510;24960;180;6160;1050;3010;;;;;;;
460;25180;410;8040;1050;2990;;;;;;;
280;25000;100;8880;1200;2820;;;;;;;
360;25410;2010;7410;1010;2540;;;;;;;
270;25040;1310;7340;1050;2590;;;;;;;
420;27930;720;10050;1050;3120;;;;;;;
290;24920;350;7540;1040;3020;;;;;;;
50;26460;220;4450;1030;2920;;;;;;;
240;25400;790;7450;1290;2770;;;;;;;
150;25630;1160;8630;1030;2860;;;;;;;
60;25280;710;8650;1270;2850;;;;;;;
140;25030;370;7850;990;2920;;;;;;;
170;25310;210;8240;940;2990;;;;;;;
110;25070;560;8540;950;2500;;;;;;;
140;24860;160;9490;1320;2570;;;;;;;
160;25210;350;10030;1900;3130;;;;;;;
70;25170;170;10240;1200;2870;;;;;;;
140;27750;360;10180;1290;3030;;;;;;;
950;25020;110;8700;1440;2820;;;;;;;
130;25980;410;8460;1340;2740;;;;;;;
110;25190;730;6740;2020;2590;;;;;;;
70;25350;2030;2610;920;2570;;;;;;;
140;25340;1520;3220;920;2590;;;;;;;
150;25310;540;2470;1010;3240;;;;;;;
210;24990;1930;31180;1040;3130;;;;;;;
170;25100;750;8270;1060;3370;;;;;;;
130;25670;700;4270;1340;2940;;;;;;;
80;24960;830;5080;940;2790;;;;;;;
90;25330;110;10210;1010;2830;;;;;;;
100;25330;220;13820;1050;2810;;;;;;;
120;25130;450;9280;1040;2980;;;;;;;
100;25110;1280;32290;1040;3080;;;;;;;
40;26050;770;3530;1050;2680;;;;;;;
100;25350;750;3460;1030;2730;;;;;;;
50;25280;600;10990;1010;2850;;;;;;;
120;25130;480;10430;930;2730;;;;;;;
100;25170;100;3630;1190;2700;;;;;;;
30;24870;110;4780;1020;3250;;;;;;;
40;25140;260;3080;930;2690;;;;;;;
50;25240;510;5690;950;2930;;;;;;;
50;25190;130;15180;900;2640;;;;;;;
70;25180;530;4580;960;2690;;;;;;;
170;25300;430;3630;930;2600;;;;;;;
30;25360;430;9260;970;3240;;;;;;;
70;25080;840;9320;960;2920;;;;;;;
610;25100;860;8930;1050;2860;;;;;;;
70;25070;290;7850;1020;2950;;;;;;;
260;25200;1130;2430;1070;2730;;;;;;;
150;25260;450;10800;1040;2720;;;;;;;
230;25510;670;4820;1070;3150;;;;;;;
160;25100;530;3690;1100;2800;;;;;;;
230;27400;570;3630;1030;2850;;;;;;;
230;25280;810;4360;1180;2860;;;;;;;
220;26360;730;6140;1040;3000;;;;;;;
330;25240;870;7080;1080;2790;;;;;;;
390;25000;580;5230;1090;2820;;;;;;;
580;27290;440;4630;1030;2610;;;;;;;
280;25070;1170;7800;990;2780;;;;;;;
170;25020;860;8220;990;3050;;;;;;;
280;25110;420;9510;1030;2530;;;;;;;
120;25060;860;9100;1020;2970;;;;;;;
250;25430;500;7500;1060;2940;;;;;;;
380;25150;470;2430;1050;2780;;;;;;;
130;25300;540;6850;1030;2630;;;;;;;
110;25000;550;10720;1030;2530;;;;;;;
190;24990;1320;9040;1220;2740;;;;;;;
140;24950;390;8300;1020;2760;;;;;;;
160;24770;1300;7510;1060;2900;;;;;;;
190;24980;450;8330;1100;2830;;;;;;;
230;25110;610;8370;1040;2860;;;;;;;
190;25010;300;4990;1100;2910;;;;;;;
400;24910;540;10230;1050;2560;;;;;;;
20;25250;1320;11750;1070;2670;;;;;;;
90;25370;640;8510;1030;3180;;;;;;;
140;25300;500;8460;1070;3110;;;;;;;
110;24990;410;8320;1050;2600;;;;;;;
140;25310;1110;8210;1060;2680;;;;;;;
110;25200;610;8340;1010;2560;;;;;;;
240;24850;480;8400;1040;2470;;;;;;;
220;24950;990;8460;1020;3130;;;;;;;
80;25220;830;9060;1010;2760;;;;;;;
230;25060;190;9130;1100;2690;;;;;;;
90;25190;170;9030;990;2870;;;;;;;
110;24930;140;8830;1160;3170;;;;;;;
190;24710;180;8310;1060;3050;;;;;;;
350;24550;130;8500;1030;3080;;;;;;;
220;25020;1250;8890;1230;3090;;;;;;;
120;25260;430;8300;980;2780;;;;;;;
130;25280;460;8370;970;3510;;;;;;;
80;25390;470;9730;860;2870;;;;;;;
270;25120;1050;8480;1030;2570;;;;;;;
190;25540;740;9470;950;2970;;;;;;;
230;25040;460;8280;1040;2980;;;;;;;
250;24920;550;8280;1020;2970;;;;;;;
200;25130;2010;8530;1020;2940;;;;;;;
80;27680;420;8270;1050;2700;;;;;;;
120;25470;130;9270;1240;2660;;;;;;;
130;27390;390;9400;1080;2750;;;;;;;
100;25430;140;8840;940;3130;;;;;;;
220;27410;430;9090;1100;2860;;;;;;;
170;27240;170;9690;1040;2820;;;;;;;
230;27190;360;10460;1070;2990;;;;;;;
70;25190;90;10530;1060;2760;;;;;;;
250;25030;310;10380;1030;2660;;;;;;;
270;25280;330;9920;1050;2810;;;;;;;
100;25060;620;8830;1030;2750;;;;;;;
40;25280;780;8600;1050;2850;;;;;;;
230;25610;550;9980;1090;2680;;;;;;;
160;25160;830;9240;1030;2650;;;;;;;
120;25050;1340;3150;1030;2930;;;;;;;
230;25460;530;2560;1030;3030;;;;;;;
250;25600;1380;2400;1060;2800;;;;;;;
210;25230;1000;6450;1030;2960;;;;;;;
180;25160;1170;8850;1040;2650;;;;;;;
190;25430;840;8790;1040;2650;;;;;;;
290;25360;1280;8690;1060;3020;;;;;;;
210;25220;80;8490;1000;3490;;;;;;;
250;25230;110;8620;1120;2790;;;;;;;
180;25690;130;9640;880;2990;;;;;;;
180;25180;990;8370;940;2940;;;;;;;
170;25510;2100;8550;940;2830;;;;;;;
230;25270;1530;8700;1040;2880;;;;;;;
70;25250;2680;8920;1030;3140;;;;;;;
130;25380;640;5780;1080;2810;;;;;;;
310;26140;1420;3000;1090;2780;;;;;;;
160;25360;3070;5190;1070;2690;;;;;;;
90;25580;1140;8640;1020;3040;;;;;;;
170;25280;2750;8960;1030;2610;;;;;;;
130;25090;760;9120;1030;3100;;;;;;;
140;25710;2740;9870;1090;2850;;;;;;;
80;25430;950;8940;1040;2590;;;;;;;
60;25100;1110;3870;1060;2920;;;;;;;
130;25390;2620;5030;1080;3160;;;;;;;
140;32100;960;9070;1020;2800;;;;;;;
130;25100;1980;9600;1060;2840;;;;;;;
180;25870;2680;8330;1010;3250;;;;;;;
220;25230;600;9150;1050;2850;;;;;;;
270;25930;770;7300;1080;2820;;;;;;;
290;25540;750;2550;1040;2750;;;;;;;
190;25270;3210;8200;1040;2710;;;;;;;
80;25190;1400;3090;1040;3000;;;;;;;
230;25850;920;4030;1050;2910;;;;;;;
270;26780;550;4360;1050;2840;;;;;;;
200;25730;1210;4070;970;2820;;;;;;;
160;26290;2400;8970;990;2850;;;;;;;
80;25750;5410;8890;1060;2780;;;;;;;
80;25370;690;8740;1090;3010;;;;;;;
120;26980;340;2920;950;2660;;;;;;;
200;25700;200;7830;1030;2590;;;;;;;
180;25000;840;9230;980;2910;;;;;;;
170;25430;520;7350;1030;3340;;;;;;;
150;25170;980;3820;1000;2490;;;;;;;
230;25410;610;3260;980;3220;;;;;;;
270;25480;740;3370;1090;3510;;;;;;;
270;25450;580;10820;1010;3380;;;;;;;
230;25730;490;10090;1010;3650;;;;;;;
30;25220;410;3390;1050;3230;;;;;;;
130;25250;1150;3110;920;3170;;;;;;;
120;25120;890;11280;960;3310;;;;;;;
100;25380;570;8380;970;2810;;;;;;;
70;25360;510;5500;1010;2730;;;;;;;
70;25140;1430;9210;1020;2830;;;;;;;
150;25390;730;8670;1040;2660;;;;;;;
230;24920;990;10340;1050;3330;;;;;;;
180;25370;700;9330;1010;2900;;;;;;;
60;25360;1360;11970;1080;2900;;;;;;;
80;25220;860;13080;1020;2930;;;;;;;
240;24970;1150;2720;970;2810;;;;;;;
90;24910;460;2720;970;3010;;;;;;;
160;25600;650;4540;880;3900;;;;;;;
